case_id,activity,timestamp,part_desc
Case 45,Turning & Milling Q.C.,2012-03-28 08:08:00,Spur Gear
Case 45,Turning & Milling Q.C.,2012-03-28 07:31:00,Spur Gear
Case 46,Turning & Milling - Machine 6,2012-01-29 01:15:00,Ballnut
Case 46,Turning & Milling - Machine 6,2012-01-31 15:57:00,Ballnut
Case 46,Turning & Milling - Machine 6,2012-01-31 20:06:00,Ballnut
Case 46,Turning & Milling - Machine 6,2012-01-31 22:40:00,Ballnut
Case 46,Turning & Milling - Machine 6,2012-02-01 03:21:00,Ballnut
Case 46,Turning & Milling Q.C.,2012-02-01 11:11:00,Ballnut
Case 46,Laser Marking - Machine 7,2012-02-01 16:05:00,Ballnut
Case 46,Lapping - Machine 1,2012-02-01 14:50:00,Ballnut
Case 46,Final Inspection Q.C.,2012-02-01 15:56:00,Ballnut
Case 46,Final Inspection Q.C.,2012-02-02 07:01:00,Ballnut
Case 46,Packing,2012-02-03 01:00:00,Ballnut
Case 47,Turning & Milling - Machine 8,2012-03-05 13:29:00,Ballnut
Case 47,Turning & Milling - Machine 8,2012-03-05 14:42:00,Ballnut
Case 47,Turning & Milling Q.C.,2012-03-05 14:50:00,Ballnut
Case 47,Turning & Milling - Machine 8,2012-03-05 16:44:00,Ballnut
Case 47,Turning & Milling - Machine 8,2012-03-05 23:59:00,Ballnut
Case 47,Turning & Milling - Machine 8,2012-03-06 01:00:00,Ballnut
Case 47,Turning & Milling Q.C.,2012-03-07 07:12:00,Ballnut
Case 47,Laser Marking - Machine 7,2012-03-15 14:03:00,Ballnut
Case 47,Flat Grinding - Machine 11,2012-03-16 12:26:00,Ballnut
Case 47,Lapping - Machine 1,2012-03-16 13:41:00,Ballnut
Case 47,Round Grinding - Machine 2,2012-03-21 05:00:00,Ballnut
Case 47,Final Inspection Q.C.,2012-03-21 16:26:00,Ballnut
Case 47,Packing,2012-03-22 01:00:00,Ballnut
Case 48,Turning & Milling - Machine 4,2012-01-31 16:08:00,Cable Head
Case 48,Turning & Milling - Machine 4,2012-01-31 23:55:00,Cable Head
Case 48,Turning & Milling - Machine 4,2012-02-01 06:43:00,Cable Head
Case 48,Turning & Milling Q.C.,2012-02-01 08:40:00,Cable Head
Case 48,Turning & Milling - Machine 4,2012-02-01 11:28:00,Cable Head
Case 48,Turning & Milling Q.C.,2012-02-01 14:33:00,Cable Head
Case 48,Laser Marking - Machine 7,2012-02-01 15:24:00,Cable Head
Case 48,Lapping - Machine 1,2012-02-01 17:07:00,Cable Head
Case 48,Round Grinding - Manual,2012-02-01 23:34:00,Cable Head
Case 48,Round Grinding - Manual,2012-02-02 14:33:00,Cable Head
Case 48,Round Grinding - Manual,2012-02-02 23:53:00,Cable Head
Case 48,Round Grinding - Manual,2012-02-03 11:54:00,Cable Head
Case 48,Round Grinding - Machine 2,2012-02-03 12:55:00,Cable Head
Case 48,Round Grinding - Machine 2,2012-02-05 10:15:00,Cable Head
Case 48,Round Grinding - Manual,2012-02-05 17:48:00,Cable Head
Case 48,Round Grinding - Machine 2,2012-02-05 12:15:00,Cable Head
Case 48,Round Grinding - Machine 2,2012-02-05 17:55:00,Cable Head
Case 48,Round Grinding - Machine 12,2012-02-05 17:12:00,Cable Head
Case 48,Round Grinding - Machine 12,2012-02-05 17:48:00,Cable Head
Case 48,Round Grinding - Manual,2012-02-05 23:44:00,Cable Head
Case 48,Round Grinding - Machine 2,2012-02-05 23:42:00,Cable Head
Case 48,Round Grinding - Machine 12,2012-02-06 15:47:00,Cable Head
Case 48,Round Grinding - Machine 2,2012-02-06 16:46:00,Cable Head
Case 48,Packing,2012-02-07 01:00:00,Cable Head
Case 48,Final Inspection Q.C.,2012-02-07 11:47:00,Cable Head
Case 48,Round Grinding - Machine 12,2012-02-07 13:37:00,Cable Head
Case 48,Packing,2012-02-13 01:00:00,Cable Head
Case 48,Final Inspection Q.C.,2012-02-13 09:27:00,Cable Head
Case 48,Grinding Rework - Machine 27,2012-03-07 10:30:00,Cable Head
Case 48,Packing,2012-03-08 01:00:00,Cable Head
Case 48,Final Inspection Q.C.,2012-03-08 13:42:00,Cable Head
Case 49,Turning & Milling - Machine 8,2012-03-01 16:00:00,Ballnut
Case 49,Turning & Milling Q.C.,2012-03-01 16:10:00,Ballnut
Case 49,Turning & Milling - Machine 8,2012-03-02 11:35:00,Ballnut
Case 49,Turning & Milling - Machine 6,2012-03-04 01:15:00,Ballnut
Case 49,Turning & Milling Q.C.,2012-03-04 11:37:00,Ballnut
Case 49,Flat Grinding - Machine 11,2012-03-08 23:35:00,Ballnut
Case 49,Turning & Milling Q.C.,2012-03-09 12:57:00,Ballnut
Case 49,Laser Marking - Machine 7,2012-03-15 12:23:00,Ballnut
Case 49,Lapping - Machine 1,2012-03-15 15:46:00,Ballnut
Case 49,Packing,2012-03-16 01:00:00,Ballnut
Case 49,Final Inspection Q.C.,2012-03-16 08:33:00,Ballnut
Case 5,Turning & Milling - Machine 8,2012-03-30 11:14:00,Bearing
Case 5,Turning & Milling - Machine 8,2012-03-30 11:43:00,Bearing
Case 50,Turning & Milling - Machine 6,2012-03-02 11:36:00,Ballnut
Case 50,Turning & Milling - Machine 6,2012-03-02 12:29:00,Ballnut
Case 50,Turning & Milling - Machine 6,2012-03-05 02:08:00,Ballnut
Case 50,Turning & Milling - Machine 6,2012-03-05 04:35:00,Ballnut
Case 50,Turning & Milling Q.C.,2012-03-05 11:09:00,Ballnut
Case 50,Laser Marking - Machine 7,2012-03-16 10:39:00,Ballnut
Case 50,Lapping - Machine 1,2012-03-16 09:24:00,Ballnut
Case 50,Packing,2012-03-19 01:00:00,Ballnut
Case 50,Final Inspection Q.C.,2012-03-19 09:56:00,Ballnut
Case 52,Turning & Milling - Machine 8,2012-02-09 06:36:00,Ballnut
Case 52,Turning & Milling - Machine 8,2012-02-21 15:38:00,Ballnut
Case 52,Turning & Milling - Machine 8,2012-02-21 17:11:00,Ballnut
Case 52,Turning & Milling - Machine 8,2012-02-21 17:58:00,Ballnut
Case 52,Turning & Milling - Machine 8,2012-02-22 09:19:00,Ballnut
Case 52,Turning & Milling - Machine 8,2012-02-22 09:42:00,Ballnut
Case 52,Turning & Milling - Machine 8,2012-02-22 18:02:00,Ballnut
Case 52,Turning & Milling - Machine 8,2012-02-23 10:43:00,Ballnut
Case 52,Turning & Milling Q.C.,2012-02-24 11:46:00,Ballnut
Case 52,Flat Grinding - Machine 11,2012-02-24 12:08:00,Ballnut
Case 52,Laser Marking - Machine 7,2012-02-26 06:52:00,Ballnut
Case 52,Laser Marking - Machine 7,2012-02-26 11:21:00,Ballnut
Case 52,Final Inspection Q.C.,2012-02-26 18:01:00,Ballnut
Case 52,Final Inspection Q.C.,2012-02-27 14:15:00,Ballnut
Case 52,Packing,2012-02-28 01:00:00,Ballnut
Case 52,Packing,2012-02-29 01:00:00,Ballnut
Case 53,Turning & Milling - Machine 8,2012-03-14 15:56:00,Wheel
Case 53,Turning & Milling - Machine 8,2012-03-14 17:32:00,Wheel
Case 53,Turning & Milling - Machine 8,2012-03-14 18:52:00,Wheel
Case 53,Turning & Milling - Machine 8,2012-03-14 20:53:00,Wheel
Case 53,Turning & Milling - Machine 8,2012-03-14 22:39:00,Wheel
Case 53,Turning & Milling - Machine 8,2012-03-15 02:26:00,Wheel
Case 53,Turning & Milling - Machine 8,2012-03-15 08:00:00,Wheel
Case 53,Turning & Milling Q.C.,2012-03-15 08:00:00,Wheel
Case 53,Turning & Milling - Machine 8,2012-03-15 11:30:00,Wheel
Case 53,Turning & Milling Q.C.,2012-03-15 13:31:00,Wheel
Case 53,Turning & Milling Q.C.,2012-03-16 09:08:00,Wheel
Case 53,Laser Marking - Machine 7,2012-03-19 11:21:00,Wheel
Case 53,Flat Grinding - Machine 11,2012-03-20 17:21:00,Wheel
Case 53,Round Grinding - Machine 12,2012-03-21 17:45:00,Wheel
Case 53,Round Grinding - Machine 12,2012-03-21 20:21:00,Wheel
Case 53,Final Inspection Q.C.,2012-03-22 13:30:00,Wheel
Case 53,Final Inspection Q.C.,2012-03-23 10:44:00,Wheel
Case 53,Packing,2012-03-25 01:00:00,Wheel
Case 54,Turning & Milling - Machine 4,2012-03-18 16:10:00,Ballnut
Case 54,Turning & Milling - Machine 4,2012-03-18 23:46:00,Ballnut
Case 54,Turning & Milling - Machine 4,2012-03-19 08:17:00,Ballnut
Case 54,Turning & Milling - Machine 4,2012-03-19 16:04:00,Ballnut
Case 54,Turning & Milling Q.C.,2012-03-19 13:38:00,Ballnut
Case 54,Turning & Milling - Machine 4,2012-03-19 22:59:00,Ballnut
Case 54,Turning & Milling Q.C.,2012-03-20 07:15:00,Ballnut
Case 54,Flat Grinding - Machine 11,2012-03-20 14:50:00,Ballnut
Case 54,Flat Grinding - Machine 11,2012-03-20 16:06:00,Ballnut
Case 54,Turning & Milling Q.C.,2012-03-20 17:19:00,Ballnut
Case 54,Final Inspection Q.C.,2012-03-20 18:00:00,Ballnut
Case 54,Flat Grinding - Machine 11,2012-03-20 17:23:00,Ballnut
Case 54,Lapping - Machine 1,2012-03-20 18:38:00,Ballnut
Case 54,Laser Marking - Machine 7,2012-03-20 18:03:00,Ballnut
Case 54,Packing,2012-03-22 01:00:00,Ballnut
Case 54,Final Inspection Q.C.,2012-03-22 09:30:00,Ballnut
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-02-09 17:48:00,Bearing
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-02-09 21:22:00,Bearing
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-02-10 06:44:00,Bearing
Case 55,Turning & Milling Q.C.,2012-02-10 07:30:00,Bearing
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-02-10 12:53:00,Bearing
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-02-12 06:37:00,Bearing
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-02-12 07:27:00,Bearing
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-02-12 15:59:00,Bearing
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-02-12 22:44:00,Bearing
Case 55,Turning & Milling Q.C.,2012-02-19 10:30:00,Bearing
Case 55,Laser Marking - Machine 7,2012-02-20 10:38:00,Bearing
Case 55,Flat Grinding - Machine 11,2012-02-21 01:15:00,Bearing
Case 55,Flat Grinding - Machine 11,2012-02-21 12:13:00,Bearing
Case 55,Lapping - Machine 1,2012-02-22 01:15:00,Bearing
Case 55,Lapping - Machine 1,2012-02-22 10:37:00,Bearing
Case 55,Final Inspection Q.C.,2012-02-23 11:21:00,Bearing
Case 55,Packing,2012-02-24 01:00:00,Bearing
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-19 01:15:00,Bearing
Case 56,Turning - Machine 8,2012-03-06 09:09:00,Spur Gear
Case 56,Turning - Machine 8,2012-03-08 02:08:00,Spur Gear
Case 56,Packing,2012-03-08 01:00:00,Spur Gear
Case 56,Turning - Machine 8,2012-03-08 04:18:00,Spur Gear
Case 56,Turning Q.C.,2012-03-08 07:46:00,Spur Gear
Case 56,Lapping - Machine 1,2012-03-08 11:25:00,Spur Gear
Case 56,Laser Marking - Machine 7,2012-03-08 11:44:00,Spur Gear
Case 56,Final Inspection Q.C.,2012-03-08 12:19:00,Spur Gear
Case 58,Round Grinding - Manual,2012-02-09 11:16:00,Adjusting Nut
Case 58,Round Grinding - Manual,2012-02-09 13:37:00,Adjusting Nut
Case 58,Round Grinding - Manual,2012-02-09 18:14:00,Adjusting Nut
Case 58,Round Grinding - Manual,2012-02-12 06:12:00,Adjusting Nut
Case 58,Final Inspection Q.C.,2012-02-19 15:11:00,Adjusting Nut
Case 58,Laser Marking - Machine 7,2012-02-19 16:24:00,Adjusting Nut
Case 58,Packing,2012-02-20 01:00:00,Adjusting Nut
Case 59,Turning & Milling - Machine 6,2012-03-18 15:54:00,Ballnut
Case 59,Turning & Milling - Machine 6,2012-03-18 17:59:00,Ballnut
Case 59,Turning & Milling - Machine 6,2012-03-18 21:18:00,Ballnut
Case 59,Turning & Milling Q.C.,2012-03-21 10:10:00,Ballnut
Case 59,Laser Marking - Machine 7,2012-03-21 14:56:00,Ballnut
Case 59,Lapping - Machine 1,2012-03-21 17:35:00,Ballnut
Case 59,Packing,2012-03-22 01:00:00,Ballnut
Case 59,Final Inspection Q.C.,2012-03-22 11:08:00,Ballnut
Case 59,Turning & Milling Q.C.,2012-03-23 13:33:00,Ballnut
Case 6,Turning & Milling - Machine 8,2012-02-06 06:30:00,Bearing
Case 6,Turning & Milling - Machine 8,2012-02-06 06:36:00,Bearing
Case 6,Turning & Milling - Machine 8,2012-02-07 15:43:00,Bearing
Case 6,Turning & Milling - Machine 8,2012-02-07 18:52:00,Bearing
Case 6,Turning & Milling - Machine 8,2012-02-08 03:38:00,Bearing
Case 6,Turning & Milling - Machine 8,2012-02-08 06:44:00,Bearing
Case 6,Turning & Milling Q.C.,2012-02-08 07:06:00,Bearing
Case 6,Turning & Milling Q.C.,2012-02-08 14:44:00,Bearing
Case 6,Turning & Milling - Machine 8,2012-02-08 18:03:00,Bearing
Case 6,Turning & Milling - Machine 8,2012-02-09 00:37:00,Bearing
Case 6,Flat Grinding - Machine 11,2012-02-09 01:15:00,Bearing
Case 6,Turning & Milling Q.C.,2012-02-09 07:23:00,Bearing
Case 6,Flat Grinding - Machine 11,2012-02-10 09:16:00,Bearing
Case 6,Laser Marking - Machine 7,2012-02-12 10:26:00,Bearing
Case 6,Final Inspection Q.C.,2012-02-13 16:41:00,Bearing
Case 6,Packing,2012-02-14 01:00:00,Bearing
Case 6,Packing,2012-02-14 01:00:00,Bearing
Case 6,Laser Marking - Machine 7,2012-02-27 01:15:00,Bearing
Case 60,Turning - Machine 8,2012-03-16 00:10:00,Assembly 1
Case 60,Lapping - Machine 1,2012-03-16 07:20:00,Assembly 1
Case 60,Turning - Machine 8,2012-03-16 12:30:00,Assembly 1
Case 60,Turning Q.C.,2012-03-18 08:00:00,Assembly 1
Case 60,Turning - Machine 8,2012-03-18 08:39:00,Assembly 1
Case 60,Turning - Machine 8,2012-03-18 23:30:00,Assembly 1
Case 60,Turning Q.C.,2012-03-19 17:58:00,Assembly 1
Case 60,Turning Q.C.,2012-03-20 08:00:00,Assembly 1
Case 60,Lapping - Machine 1,2012-03-20 12:35:00,Assembly 1
Case 60,Laser Marking - Machine 7,2012-03-20 12:47:00,Assembly 1
Case 60,Final Inspection Q.C.,2012-03-20 14:30:00,Assembly 1
Case 60,Final Inspection Q.C.,2012-03-20 17:05:00,Assembly 1
Case 60,Packing,2012-03-21 01:00:00,Assembly 1
Case 61,Turning & Milling - Machine 9,2012-02-16 16:27:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-16 16:05:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-16 17:30:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-17 06:46:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-17 10:31:00,Socket
Case 61,Turning & Milling Q.C.,2012-02-17 11:49:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-19 06:50:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-19 10:53:00,Socket
Case 61,Turning & Milling Q.C.,2012-02-19 11:30:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-19 12:24:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-19 15:14:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-20 00:34:00,Socket
Case 61,Turning & Milling - Machine 9,2012-02-20 15:27:00,Socket
Case 61,Turning & Milling Q.C.,2012-02-20 16:49:00,Socket
Case 61,Turning & Milling Q.C.,2012-02-20 16:55:00,Socket
Case 61,Turning & Milling Q.C.,2012-02-20 18:09:00,Socket
Case 61,Stress Relief,2012-02-20 16:54:00,Socket
Case 61,Turning - Machine 9,2012-03-15 07:17:00,Socket
Case 61,Turning - Machine 9,2012-03-15 08:21:00,Socket
Case 61,Turning - Machine 9,2012-03-18 15:05:00,Socket
Case 61,Turning Q.C.,2012-03-18 16:07:00,Socket
Case 61,Turning - Machine 9,2012-03-18 18:00:00,Socket
Case 61,Turning - Machine 9,2012-03-19 06:57:00,Socket
Case 61,Turning - Machine 9,2012-03-19 14:57:00,Socket
Case 61,Turning Q.C.,2012-03-20 10:00:00,Socket
Case 61,Laser Marking - Machine 7,2012-03-29 01:15:00,Socket
Case 61,Laser Marking - Machine 7,2012-03-29 14:51:00,Socket
Case 62,Turning & Milling - Machine 8,2012-02-19 16:03:00,Ballnut
Case 62,Turning & Milling - Machine 8,2012-02-20 06:41:00,Ballnut
Case 62,Turning & Milling - Machine 8,2012-02-20 12:59:00,Ballnut
Case 62,Turning & Milling - Machine 8,2012-02-20 15:35:00,Ballnut
Case 62,Turning & Milling - Machine 8,2012-02-20 17:07:00,Ballnut
Case 62,Turning & Milling - Machine 8,2012-02-21 12:51:00,Ballnut
Case 62,Turning & Milling Q.C.,2012-02-22 15:47:00,Ballnut
Case 62,Turning & Milling Q.C.,2012-03-07 15:09:00,Ballnut
Case 62,Laser Marking - Machine 7,2012-03-11 12:19:00,Ballnut
Case 62,Flat Grinding - Machine 11,2012-03-11 12:20:00,Ballnut
Case 62,Lapping - Machine 1,2012-03-11 13:36:00,Ballnut
Case 62,Round Grinding - Machine 3,2012-03-13 09:11:00,Ballnut
Case 62,Round Grinding - Machine 3,2012-03-13 10:33:00,Ballnut
Case 62,Grinding Rework - Machine 12,2012-03-16 11:45:00,Ballnut
Case 62,Packing,2012-03-19 01:00:00,Ballnut
Case 62,Final Inspection Q.C.,2012-03-19 11:03:00,Ballnut
Case 63,Turning & Milling - Machine 4,2012-02-08 06:32:00,Cable Head
Case 63,Turning & Milling - Machine 4,2012-02-09 05:08:00,Cable Head
Case 63,Turning & Milling - Machine 4,2012-02-10 12:33:00,Cable Head
Case 63,Turning & Milling Q.C.,2012-02-10 11:00:00,Cable Head
Case 63,Turning & Milling - Machine 4,2012-02-11 19:00:00,Cable Head
Case 63,Turning & Milling - Machine 4,2012-02-12 10:45:00,Cable Head
Case 63,Turning & Milling - Machine 4,2012-02-12 06:38:00,Cable Head
Case 63,Turning & Milling - Machine 4,2012-02-12 10:00:00,Cable Head
Case 63,Turning & Milling Q.C.,2012-02-13 16:06:00,Cable Head
Case 63,Laser Marking - Machine 7,2012-02-15 11:26:00,Cable Head
Case 63,Laser Marking - Machine 7,2012-02-16 12:25:00,Cable Head
Case 63,Lapping - Machine 1,2012-03-07 01:15:00,Cable Head
Case 63,Lapping - Machine 1,2012-03-08 01:15:00,Cable Head
Case 63,Grinding Rework,2012-03-08 12:55:00,Cable Head
Case 63,Lapping - Machine 1,2012-03-11 16:05:00,Cable Head
Case 63,Lapping - Machine 1,2012-03-11 15:41:00,Cable Head
Case 63,Lapping - Machine 1,2012-03-12 01:15:00,Cable Head
Case 63,Lapping - Machine 1,2012-03-12 10:56:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-12 23:09:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-12 23:49:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-13 06:44:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-13 09:11:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-13 17:40:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-13 20:11:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-14 06:49:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-14 16:02:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-14 20:07:00,Cable Head
Case 63,Turning & Milling Q.C.,2012-03-15 06:45:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-15 16:18:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-15 23:44:00,Cable Head
Case 63,Turning & Milling Q.C.,2012-03-16 03:03:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-16 09:52:00,Cable Head
Case 63,Lapping - Machine 1,2012-03-16 11:39:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-16 12:17:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-18 06:52:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-18 15:53:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-18 17:52:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-19 06:49:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-19 08:02:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-19 17:53:00,Cable Head
Case 63,Round Grinding - Machine 2,2012-03-20 00:44:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-26 12:50:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-26 16:11:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-27 08:40:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-27 12:50:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-27 18:01:00,Cable Head
Case 63,Grinding Rework - Machine 12,2012-03-27 19:30:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-28 08:40:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-28 09:20:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-28 09:40:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-28 10:00:00,Cable Head
Case 63,Packing,2012-03-29 01:00:00,Cable Head
Case 63,Final Inspection Q.C.,2012-03-29 08:40:00,Cable Head
Case 64,Turning & Milling - Machine 5,2012-03-15 23:59:00,Cable Head
Case 64,Turning & Milling - Machine 5,2012-03-16 07:00:00,Cable Head
Case 64,Turning & Milling - Machine 5,2012-03-16 12:49:00,Cable Head
Case 64,Turning & Milling - Machine 5,2012-03-17 15:00:00,Cable Head
Case 64,Turning & Milling - Machine 5,2012-03-18 16:04:00,Cable Head
Case 64,Turning & Milling - Machine 5,2012-03-18 17:59:00,Cable Head
Case 64,Turning & Milling - Machine 5,2012-03-18 20:08:00,Cable Head
Case 64,Turning & Milling - Machine 5,2012-03-19 06:10:00,Cable Head
Case 65,Turning & Milling - Machine 9,2012-03-22 08:00:00,Bearing
Case 65,Turning & Milling Q.C.,2012-03-22 11:59:00,Bearing
Case 65,Turning & Milling - Machine 9,2012-03-29 16:02:00,Bearing
Case 65,Turning & Milling - Machine 9,2012-03-29 23:41:00,Bearing
Case 65,Turning & Milling - Machine 9,2012-03-30 05:54:00,Bearing
Case 65,Turning & Milling - Machine 9,2012-03-30 12:00:00,Bearing
Case 66,Turning - Machine 8,2012-02-19 10:58:00,Ring
Case 66,Turning - Machine 8,2012-02-19 13:26:00,Ring
Case 66,Turning Q.C.,2012-02-19 15:53:00,Ring
Case 66,Flat Grinding - Machine 11,2012-02-20 11:21:00,Ring
Case 66,Lapping - Machine 1,2012-03-01 13:58:00,Ring
Case 66,Wire Cut - Machine 18,2012-03-08 07:00:00,Ring
Case 66,Turning Q.C.,2012-03-08 15:53:00,Ring
Case 66,Lapping - Machine 1,2012-03-09 14:10:00,Ring
Case 66,Laser Marking - Machine 7,2012-03-09 14:10:00,Ring
Case 66,Packing,2012-03-11 01:00:00,Ring
Case 66,Final Inspection Q.C.,2012-03-11 09:26:00,Ring
Case 67,Turning & Milling - Machine 5,2012-02-02 22:53:00,Cable Head
Case 67,Turning & Milling - Machine 5,2012-02-02 23:39:00,Cable Head
Case 67,Turning & Milling - Machine 5,2012-02-03 07:02:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-03 07:00:00,Cable Head
Case 67,Turning & Milling - Machine 5,2012-02-03 12:50:00,Cable Head
Case 67,Turning & Milling - Machine 5,2012-02-03 20:30:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-05 06:38:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-05 15:52:00,Cable Head
Case 67,Turning & Milling Q.C.,2012-02-05 08:40:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-05 23:53:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-06 03:41:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-06 06:36:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-06 11:49:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-06 15:59:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-06 20:16:00,Cable Head
Case 67,Turning & Milling - Machine 4,2012-02-07 02:27:00,Cable Head
Case 67,Turning & Milling Q.C.,2012-02-07 12:10:00,Cable Head
Case 67,Laser Marking - Machine 7,2012-02-08 09:33:00,Cable Head
Case 67,Laser Marking - Machine 7,2012-02-08 13:39:00,Cable Head
Case 67,Lapping - Machine 1,2012-03-27 01:15:00,Cable Head
Case 67,Grinding Rework,2012-03-27 13:25:00,Cable Head
Case 67,Grinding Rework,2012-03-27 13:26:00,Cable Head
Case 67,Lapping - Machine 1,2012-03-27 16:05:00,Cable Head
Case 68,Turning - Machine 21,2012-02-27 15:00:00,Spur Gear
Case 68,Turning - Machine 8,2012-02-27 17:00:00,Spur Gear
Case 68,Final Inspection Q.C.,2012-02-28 08:40:00,Spur Gear
Case 68,Packing,2012-02-29 01:00:00,Spur Gear
Case 68,Final Inspection Q.C.,2012-02-29 14:30:00,Spur Gear
Case 69,Milling - Machine 8,2012-03-13 15:57:00,Ballnut
Case 69,Packing,2012-03-20 01:00:00,Ballnut
Case 69,Final Inspection Q.C.,2012-03-20 10:58:00,Ballnut
Case 7,Turning & Milling - Machine 4,2012-03-11 19:35:00,Bearing
Case 7,Setup - Machine 4,2012-03-11 21:30:00,Bearing
Case 7,Turning & Milling - Machine 4,2012-03-12 16:02:00,Bearing
Case 7,Turning & Milling - Machine 4,2012-03-12 19:44:00,Bearing
Case 7,Turning & Milling - Machine 4,2012-03-12 20:24:00,Bearing
Case 7,Turning & Milling - Machine 4,2012-03-12 21:10:00,Bearing
Case 7,Turning & Milling Q.C.,2012-03-13 09:20:00,Bearing
Case 7,Flat Grinding - Machine 11,2012-03-14 17:13:00,Bearing
Case 7,Lapping - Machine 1,2012-03-14 17:13:00,Bearing
Case 7,Laser Marking - Machine 7,2012-03-14 17:14:00,Bearing
Case 7,Final Inspection Q.C.,2012-03-14 17:58:00,Bearing
Case 7,Final Inspection Q.C.,2012-03-15 09:46:00,Bearing
Case 7,Packing,2012-03-16 01:00:00,Bearing
Case 70,Turning & Milling - Machine 9,2012-02-21 18:06:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-21 18:05:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-22 13:29:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-22 16:08:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-23 11:14:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-23 15:38:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-24 06:34:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-26 03:21:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-26 07:00:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-26 15:57:00,Spindle
Case 70,Turning & Milling Q.C.,2012-02-26 17:00:00,Spindle
Case 70,Turning & Milling Q.C.,2012-02-26 18:00:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-26 20:35:00,Spindle
Case 70,Turning & Milling Q.C.,2012-02-27 15:50:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-27 23:45:00,Spindle
Case 70,Turning & Milling Q.C.,2012-02-28 13:20:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-28 23:39:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-29 15:27:00,Spindle
Case 70,Turning & Milling Q.C.,2012-02-29 11:26:00,Spindle
